RMSSD,SDNN,condition
22.62018426745944,26.363282888954,1
39.795324840132,27.04738826822096,0
34.46817882455338,32.144043126927016,0
34.12778753967127,25.45833820434838,0
28.032548132292074,23.51883930956492,1
24.457067447839044,19.22658454966293,1
31.54670470996728,25.98492361413416,0
28.20585832676716,21.248297190882266,1
28.355460849735056,25.45140723823636,1
29.00966156602596,21.99599890336492,1
33.76861623351896,26.819330550861128,0
26.43988862181031,21.38635842937437,1
31.46756278840882,20.53470298585411,0
31.877543240501748,21.18803845901089,0
22.88783207924781,25.33270796183412,1
22.518613041934337,23.03287799246848,1
35.11658797428865,22.260704551895,0
28.603170378944327,19.229790371240952,1
35.08940732057875,29.63625398839245,0
25.53625027663581,25.28583016613329,1
23.604473472114123,23.97061003595352,1
30.20674745537034,19.681548965220355,0
26.0657297512902,18.92002018914148,1
38.47948365042622,23.48866494177704,0
27.85311664421829,24.373044350479105,1
30.39109470140695,20.16349873953898,0
33.62988061355185,24.298907232396388,0
40.25502419011583,26.23421528556568,0
28.90640684936369,24.784347157420505,1
28.41940216043277,25.103439601792605,1
28.67472167346465,21.9053503399088,1
26.01853205288108,29.538279398622805,1
33.78880637164088,22.97309997850425,0
18.385690879828392,33.63315977075717,1
31.07653236257224,25.005946511737104,0
27.9235537746456,28.09412679808788,1
23.414411516171626,24.88329412095908,1
29.775087275649987,31.945820736293587,1
26.87161904327168,21.124177085215265,1
36.1203135208834,26.614634685001374,0
33.675768380179406,23.948112793537657,0
39.91516707757884,21.93138219538139,0
37.674400674513286,21.805568664987,0
36.23679450043855,21.29670027883337,0
37.12242799564698,20.023242424641687,0
26.300251457498668,24.11918280040856,1
28.315197373680373,27.569285095341364,1
31.67823565439565,22.646962989279142,0
32.75339619968275,18.48263222296689,0
27.52766639511369,23.694012645201173,1
28.72837679758328,24.271033405921564,1
24.954457961106293,27.31998290189089,1
24.53935672725933,26.18534596288513,1
36.908066462351336,22.22727857795769,0
28.2488575554478,25.105130716658035,1
28.90709854304517,27.98011602566809,1
29.25748183489288,27.31979469493064,1
23.864849391036,23.92624597742244,1
35.08643028829541,24.03747247806349,0
32.37365971038308,25.669794273401425,0
24.088498265172323,30.172339712259724,1
28.89524746604343,24.364636864815186,1
33.04410315746981,26.305471997010585,0
28.9498927505408,23.45518935559069,1
26.915276280236952,21.401761134152864,1
26.839868823935817,29.14627144661396,1
31.864997800018728,26.84409213121416,0
30.786690313679188,25.211262152026084,0
23.83875612783693,23.10619782354152,1
24.66408875955096,24.28403230786564,1
24.04574238806974,22.2483195805934,1
31.045017023678373,24.333098272256365,0
25.21667751908778,22.24740777295589,1
38.16555149088042,22.17033279958473,0
27.455125106426188,26.823705796713604,1
32.75598139709889,22.96684854909565,0
27.86458929940381,27.7099891762315,1
36.9093065946373,20.364623423368883,0
24.42450450532381,24.20960202204377,1
27.57685323382689,24.89932356180932,1
33.34868075837153,24.96804238223482,0
41.33481602263512,30.45314238082375,0
27.940891227659904,27.11206367027227,1
23.9957852864664,25.51289439217464,1
28.43567757125524,27.98899406950371,1
29.76934941925586,23.45561677272118,1
25.87329693643341,16.968385598071993,1
28.41025079380782,16.37686746226092,1
32.4641375570321,26.76210738566464,0
26.22588088259595,19.33975101763252,1
32.165150896550294,23.950899555479367,0
36.924922340664274,25.5642439445207,0
30.915449790455195,25.09407054372438,0
27.0315070809212,24.799166620860056,1
29.821311874908968,23.98567281893436,1
28.84443446738605,19.880810785871773,1
37.78267113837683,22.14825104138265,0
36.59354544694233,23.70237442673844,0
18.923825185278965,27.278896399087465,1
24.5742551975572,25.982716025595867,1
36.17961071980068,29.367949426441967,0
35.57302885914382,27.212251137718688,0
28.608803169813264,23.78879580204233,1
35.8282952724282,24.07488366839789,0
38.38941861497414,22.29270177462134,0
31.58622161923341,24.985831678177323,0
22.910163141631696,24.158300912600623,1
33.435343827970115,19.75243766550195,0
27.85727687265185,22.304961084243715,1
29.37025749227457,20.671972499278663,1
17.502547944146997,22.192645502520417,1
28.14783181066017,22.573541444910763,1
34.13834752636567,23.33317110811316,0
33.91560264575924,25.26981409106564,0
35.96122346592761,24.61953892705183,0
16.980608644729898,20.997724299395344,1
21.36701827267701,28.3042813645167,1
27.75782145162265,24.96441352909369,1
33.39506317553819,24.69660323171022,0
29.017960932253363,24.024524079832243,1
24.07970169725201,21.920814470650544,1
36.01184041849349,24.72501467426543,0
36.97480262077703,24.31180834878456,0
21.479069393199342,28.67437136734687,1
31.48725808831041,26.16555101490581,0
40.179417915903215,27.45561392181428,0
31.3182359300112,25.73460640185686,0
30.569895638290625,31.45363564421576,0
37.67414631493553,19.874747207042684,0
26.770642905506328,26.756052191897467,1
26.19628500637998,25.665982736111825,1
36.92152779739917,23.889202680966783,0
21.813817287906165,23.308521664357123,1
26.14371996207536,22.69968458867859,1
23.21912538935912,25.580364745893963,1
40.511866774825165,22.897890318713795,0
24.491910411187213,28.300641774590275,1
35.5018022701906,27.91438214201323,0
24.518114339585807,24.531339675426,1
25.955048965945213,23.99063454266581,1
29.689786699497294,23.858164465826864,1
26.31043266575989,30.543986700322623,1
37.50777371090209,21.40751766225717,0
32.78497643036436,22.459659902712872,0
28.507608303098056,20.544948701144406,1
30.39476434816417,23.1937406406835,0
28.488735367270053,23.33884911138792,1
33.848627408219485,25.84629924987899,0
35.2374474570141,17.809356713155253,0
27.532220264310403,23.561130093073643,1
32.45821085402598,25.46254734503143,0
28.517424027119905,28.18788471295917,1
37.305424236958046,16.651473997637215,0
29.718296067435475,27.90989092832791,1
23.06424622492792,24.5353130037338,1
28.39725253805838,23.274254257295063,1
25.78353444254588,24.38346662777957,1
34.31123101040004,23.549763051275,0
38.82970198352548,20.75505088739984,0
28.83151755832417,26.21082103794256,1
33.35880146769498,23.07396857697971,0
34.363311214557704,20.240007200287007,0
34.23526764020623,25.74493732767525,0
33.03460415380011,22.59211487979447,0
38.2657162909091,22.504854375362378,0
34.44192874162691,22.418417871731936,0
35.91614260660258,20.874808226215205,0
27.25061183023906,25.846352166335382,1
33.942152895997445,23.11103295590244,0
32.64282724433815,18.92995856336053,0
34.40424053189936,21.73760217482961,0
31.3637966044991,18.925264949936224,0
33.19366595990731,23.813797092450763,0
30.39210736304186,28.49779874043353,0
24.509247357514536,25.64614570815219,1
27.61899905588673,26.35362142124063,1
34.15726757476889,26.01942365893254,0
16.650550890711237,27.55002972202512,1
26.735413100522056,26.94606850749597,1
26.071739300465048,23.526714884205447,1
44.06215593353247,28.578242485082363,0
24.568294350840343,29.931354367118928,1
26.09487037665345,26.37680069733552,1
30.47691305272932,24.03185079198833,0
24.54467942986546,27.09595701559499,1
26.953785528927924,25.10550650404095,1
28.644162507179946,25.52160568943949,1
33.29892756166329,20.313187427809105,0
34.00382685881656,25.742248234216085,0
36.39990291151174,24.14712377513945,0
27.324944982284624,25.74265593498568,1
25.807177062408392,25.44732799639048,1
32.69733239617112,24.434800797237177,0
26.690602216475103,23.680322158975013,1
30.749541584953523,22.59779108756836,0
31.976760128567328,26.022447062885465,0
31.3691910261834,24.50233983164597,0
27.465247586400167,27.452665056343267,1
33.37910623113396,16.950687958738694,0
30.857207346096345,26.988667757532045,0
31.97812292410537,21.60842288935578,0
30.86649381101845,27.88626988712502,0
31.79966684716708,26.03160108001689,0
24.744363543902285,20.85229961917256,1
24.09922175707248,28.51117725513725,1
26.30265176695777,25.77938909414413,1
32.77871938383872,26.16462905565588,0
33.39892536427206,23.96191550874294,0
34.998797478139515,24.13378226401287,0
40.22160834399561,26.148715980694163,0
29.203999096329103,26.069470342732654,1
31.872762915583834,22.750472944631053,0
23.25617494779858,24.687801205143224,1
34.6913831302827,26.164248531814703,0
31.5560682058622,26.11938403221297,0
31.70747521759388,23.380903889000244,0
32.787192621509995,27.31378901615105,0
32.6348384359194,24.00377899197732,0
24.753688574416863,19.556070906423205,1
23.4032565746875,17.61621598867467,1
36.47902074135717,25.79950605092383,0
29.071272570854017,22.791156007628597,1
38.054541754541575,26.45816860802875,0
36.6477223788267,26.90663379445225,0
33.12299226349358,24.358969087381347,0
32.479254313858775,27.56546526513649,0
34.0874296765371,24.064983151282508,0
36.58576934435735,26.99759970146274,0
30.816061228353465,26.344744341127186,0
35.49647869859769,25.292827759764165,0
28.64412873716202,23.09135978774876,1
30.095600911631184,23.091992603850517,0
32.409139512599054,26.77215613172188,0
29.251667169564804,26.3199017791068,1
35.87063476140846,25.53702860602204,0
37.84087504665883,29.212266269659075,0
27.19994535471324,25.61974622843947,1
31.84651697528321,28.40698341818977,0
24.984998331542545,20.09961760667805,1
30.501470387876854,24.73453624602486,1
38.71684124257348,24.98645401898257,0
51.0773981047342,25.637344411255796,0
27.53885604139809,22.34139056257988,1
33.46358035338991,27.220762033551804,0
25.664250866916458,25.118999162742583,1
37.82450278938089,28.996827910278533,0
20.76714159112452,25.672349154302736,1
37.7280532886783,27.53063584601009,0
31.846966657734875,26.853837325627584,0
27.998411038235105,18.45655860926513,1
22.41040694890885,21.65798153468029,1
33.82472532885747,27.00835840843145,0
32.04406974631491,24.48400052413632,0
34.835531866379874,26.48075719752201,0
28.461249959998515,18.882018283141228,1
26.71986758322172,21.55879948499277,1
28.8199538450559,25.678424946175834,1
27.304742333693515,27.405459358581155,1
28.14472547858844,24.434457224588797,1
22.3301687433284,24.677074242405247,1
34.283500388200615,20.643790477879115,0
32.53969410196036,22.4670309400989,0
31.496854734318568,21.719258111354332,0
30.79550892922292,22.548410285658782,0
30.585459089384948,27.960447756072792,0
28.835552391051227,24.22656241927545,1
28.325386067196774,23.582307334208966,1
34.46505253599512,23.323203455904924,0
25.06278763220345,25.516135925169635,1
30.582742062143303,26.52569812286412,1
30.784059746086328,24.61683097577752,0
30.38056759757176,21.68604240336057,1
24.64525796163869,19.48547265368465,1
34.553243640253264,25.411048141703034,0
34.85635122233376,28.82673482222681,0
32.00604296277586,19.68286832052679,0
30.7558705613858,30.74685604145649,0
25.37499197156249,22.91260622965012,1
30.773075916438227,22.519068657761668,0
27.796114436955012,21.307447011146344,1
30.31259974633504,21.59506618484786,0
33.71479423773476,31.337395719990788,0
29.4259447528363,25.40804097342085,1
33.72152091373613,25.07080519326753,0
37.59577688428842,21.99095867576238,0
33.5767735626357,23.52639678161996,0
31.32440619289626,24.62178642234281,0
25.459430711719516,23.3088650957608,1
43.07218256785174,27.477482631810894,0
41.8758256470366,24.00574506318925,0
29.91744796591386,23.713233586646197,1
23.97894598995506,24.44194228815881,1
37.584510105506325,28.062228138164706,0
24.033207112497635,24.594599134480205,1
30.614384452558717,24.314342699945,0
23.103387407631,25.84726790675001,1
42.29452306518634,23.618839445985277,0
21.905500732885397,20.780102300722604,1
29.53098847577484,25.939291371135266,0
25.768900625857917,19.945394594424467,1
26.61941574177506,21.89537818685387,1
31.820816241586925,26.68420919156556,0
29.97388606410492,29.49844453489508,0
22.26979585038151,24.37220065687061,1
37.854113240749385,19.62619288400514,0
32.05235026956065,22.99054795306391,0
32.87664831677305,25.93562485397456,0
26.306636230084624,22.789313481367063,1
27.260642899691984,24.319813131666397,1
30.46629377671459,24.699389935850853,0
32.61005628554245,31.209782399109116,0
32.403059651068695,24.81918426119065,0
32.048202069092774,25.084793035666067,0
34.23415303299038,20.439976518913458,0
34.54184896589243,23.613470730676305,0
29.76600265048957,20.06609538249721,0
20.649459968491755,22.687953308987343,1
19.453115451167044,25.19735194116079,1
36.07199474458067,21.520991051999943,0
35.12917985306982,23.245007309428377,0
27.258073373221503,20.845661052709325,1
21.4160206294123,24.75284525243969,1
21.572086638688543,23.75403258991952,1
21.370884487224995,27.681981515255558,1
33.699139168616526,17.608827585117496,0
27.59338243450789,27.41168320137146,1
28.056902661801143,28.064660225547318,1
26.42219757039921,24.293532870231456,1
32.354241386625056,26.23522913436988,0
27.93966306262026,27.58461345868525,1
21.203238256648643,26.238838468357407,1
36.87558100453265,26.18904078242188,0
27.338323457458195,25.729916794219456,1
24.527001787634983,23.743260115415023,1
25.42982526074061,17.77979364522144,1
28.44193775183493,18.79560141667479,1
26.24571114387445,23.15421012671237,1
35.63582273873783,27.31293850785992,0
37.4003626048522,20.743119880087512,0
27.82216716274876,23.13702831552656,1
28.4454724654904,23.337195081898297,1
32.619435038590794,22.39908278645372,0
29.994385921567964,24.47526386817276,0
32.821682907198905,25.908146742560987,0
29.339682833355997,26.07697344590662,0
33.80230712080625,21.36948732950826,0
38.67758767986467,20.812220824853288,0
34.45152930495169,29.070389230530868,0
29.96103473659629,24.196028601045462,0
31.310383472658657,21.076772626655423,0
36.82276188382996,24.86946633033366,0
34.04945986134977,27.95070029036452,0
33.24434805026808,22.88996946905534,0
35.15384991062885,26.188043862406577,0
35.75903842527911,25.626113223529902,0
31.95058719387529,21.920515985810084,0
23.40161035792907,22.25350572132148,1
24.79072684677025,20.52170974220425,1
27.354486213582778,21.436125324873156,1
34.73874043138553,30.679373493536964,0
34.10749487133893,22.456394254977884,0
32.27137580749904,23.180970020779245,0
39.36840821270288,24.60015690675733,0
30.437762212096786,26.359927092723314,0
28.636644093688503,28.10381100206628,0
30.53683513670773,24.79501051574321,1
30.059983646913597,25.282968697121124,1
29.27740935464034,22.827070888799582,0
36.293342251329335,26.44539805298344,0
25.96058116406781,26.69294202594856,1
24.23404868882248,20.834949896884687,1
26.78201093721805,23.81672838544313,1
29.346451448683347,24.63938400519436,1
26.632225755202064,20.07414309963812,1
31.78519736011537,28.635125367486,0
40.08912783685999,21.5655318773789,0
19.364642429657376,24.72254736497049,1
29.313558780245707,28.944779764105498,1
36.34704721692097,21.9307728834059,0
28.306141760223703,25.54045194680031,1
29.584591023787635,19.27279839843664,1
32.30792427218365,26.221508249465035,0
34.61136294334742,25.315164698679784,0
34.65224062393995,18.433953743823107,0
25.14130330600786,24.347427586367804,1
18.700524040954164,19.886683125548423,1
30.926061651960268,29.68302369889044,0
30.10421262930771,20.561232119899465,0
32.01237833264464,24.086025777976836,0
31.812419976893512,28.11705539058084,0
28.848607740511,25.27818980700712,1
30.263430879406627,22.188586615903382,0
32.93368795634069,24.34509604386411,0
29.4405882717562,29.40638034749124,0
31.355173875996563,20.620474901639763,0
32.55152835476152,29.512136342694664,0
32.13485369931623,26.587278086168237,0
28.14769973076454,24.518090538472062,1
31.97646079290297,23.639940176864528,0
30.80458951738901,21.765773260943647,0
26.176042782145945,23.86879787305063,1
32.31824200400505,23.18021164548938,0
33.45782107142067,20.93894664338723,0
33.52593202074039,22.823839660528485,0
29.545944990866012,23.64008543051992,1
31.093620201418585,25.552020219542207,0
21.77287452744747,23.11491210729253,1
34.86137842869316,25.16940762531754,0
35.47969947991302,25.200291456253,0
29.925818200682013,24.30105752644545,1
33.19496809670426,23.85825588785076,0
24.71836037150344,24.27850380165278,1
24.56919067161958,25.451784150553287,1
30.90540564511633,28.76367400530549,0
23.46168152411045,27.103210541270997,1
38.73625064154471,26.19832380976467,0
33.51704873862061,31.227946721368085,0
33.40147113550759,25.071488926715727,0
28.629007595864334,24.05972316380731,1
23.85085444464964,19.096213284165263,1
30.18445057271355,26.656440032708076,0
28.10470554719271,21.06095601242036,1
28.94987429905486,26.4065230441744,1
27.762428531797124,22.352652182712475,1
35.2807497677621,28.11340988668119,0
26.56580438030993,22.421696346304334,1
31.873960142042783,21.14719900594145,0
32.335398774718655,20.355893075251448,0
23.0049252365795,25.348585195044414,1
22.1015300066579,22.85107278760802,1
35.28515679925785,22.39888497254925,0
28.054931067412628,18.520013314369304,1
35.62821965098085,28.82454817611353,0
26.54377511922482,24.985019374314906,1
24.1955751760808,23.240160786421036,1
30.239904922325834,19.143982187165378,0
26.997413776485544,18.838687353465303,1
39.969653854937775,24.569967737499283,0
26.83958297245281,23.24184318753985,1
31.39558474394443,20.941463839916512,0
32.60583266433559,24.65970158143164,0
38.35673367331341,26.940434720169893,0
29.227916416224648,25.389231669919067,1
29.428050913965983,25.45171562295837,1
29.491730615416845,22.02259997196166,1
25.20232187454529,30.71836660567834,1
35.09280797446729,22.347053973284844,0
18.956782744865144,35.26133723681759,1
31.62465588709684,24.058297565950877,0
27.25706046560185,28.631052421552432,1
22.282313707310102,25.79100104710937,1
29.074245928405464,32.76479781368573,1
25.76971314185736,22.07034382525188,1
34.36285916836595,27.458918797024385,0
34.613370637769215,23.543455975016503,0
38.025041602008585,20.847741165423063,0
36.60481109392141,21.71078796552647,0
35.481869958771924,20.472756404677853,0
37.267528584344426,20.00680675184181,0
25.60996197820777,23.93987193010666,1
27.81027582582962,28.391956431190856,1
30.831675034619717,21.54977731511153,0
31.67996940587953,18.897916276901565,0
28.636122845654544,24.157002483724543,1
27.92145506662817,25.005853382126364,1
25.68321623230866,28.133350988900087,1
23.902156111064613,26.19656092166342,1
36.70225529821189,23.20116943404761,0
28.555317265489823,25.639474215692463,1
27.47086398808184,29.080355843607745,1
28.10524039116095,28.227847819001617,1
24.72018621669301,24.63068291866937,1
36.213855138404185,24.297432184324126,0
30.98894292383041,26.559342431482044,0
22.933410092329225,30.80532432137604,1
28.368391982661397,23.838207865903552,1
32.62532950000813,26.743426810083644,0
28.006821065689948,22.67872301069306,1
26.9958589612929,22.006100337564117,1
27.76897492188316,29.23471191486501,1
30.772359761734258,26.5551036675819,0
31.675443668433903,26.022718120390373,0
25.00243087459133,22.304339291370937,1
23.723064741578327,25.317038596218573,1
24.544677781469343,22.542267457025897,1
31.19839151145705,24.67182119781264,0
25.722150167046003,22.065655494071788,1
37.03836198458574,22.75555519890042,0
28.206484169677832,27.330776196416146,1
32.13561369733182,23.720429432026336,0
26.6274479436349,27.968534895243693,1
35.37525216762538,20.142851714886405,0
23.71400514969976,23.264943335078364,1
28.410961296106805,24.526709544882724,1
34.12792035072914,26.17175101481992,0
40.726884217486166,29.8252348461564,0
26.8700403074327,27.839012529597007,1
23.201127067688898,24.554619738886533,1
28.1299129348514,27.604260797191102,1
29.83101619561501,23.646661326184525,1
25.188349108906856,16.179415846064032,1
27.079963689778005,16.03560696076734,1
32.29993233613208,25.69011485354304,0
27.35758420745122,19.07291841850822,1
31.03183429418984,22.856467458692244,0
38.247699902936446,26.406768669392186,0
30.968299742029888,25.567099434559232,0
26.982976330898243,24.210450148513974,1
31.24167746698221,24.941730337674443,1
27.66952418868405,19.432343738672223,1
38.73405715131891,22.907077301542905,0
35.51124511921682,23.56679624251601,0
18.470501086494227,26.41663273104132,1
23.879440531997243,26.46162153470382,1
35.644870697107294,29.917436721887235,0
34.6763658037504,27.016793371921757,0
27.83840695493324,24.13117747781209,1
37.14148590078411,24.975556439105745,0
37.12695740407857,22.957968585964338,0
31.282733454772583,25.81135957036744,0
22.43576751193998,24.045073652634382,1
34.42166043822879,20.323588903496944,0
28.44666245136469,21.679139684832844,1
28.26084797413621,21.062793264754934,1
17.42529609490834,22.6191256716056,1
27.84076636641978,22.8734000622283,1
32.74468752181903,24.089099625661927,0
32.8534031547986,24.845501368061992,0
35.549902654869456,24.01829615989565,0
17.346661062428087,21.18823388950596,1
20.559935605227352,27.96854662728145,1
27.226237887581423,24.41123822595556,1
32.632759221378855,24.422219129575755,0
27.84504018457777,24.81071784947241,1
23.51648484521981,22.641993868894563,1
34.85774821204058,25.41201675386193,0
36.72906609991,24.844753956811548,0
22.047652587435916,28.026171851930627,1
32.88622271351822,27.10157994115469,0
38.87311975542104,28.04663131759309,0
31.602689504482004,26.7480215744132,0
30.579485309945607,31.977383193779783,0
37.24405463072979,20.75515126577405,0
28.08666203768982,26.31322725571419,1
27.017466991154247,26.604115450796336,1
36.24396692581065,23.65023356123682,0
22.75056195666817,22.69884277786732,1
27.07577497141388,21.80386984306781,1
22.899049153664556,26.41978952185029,1
39.11167475664648,21.981400688333597,0
25.02566327695274,27.11222398786339,1
33.875148432478376,28.97709208653917,0
23.4165963596102,23.57048067798573,1
26.094964803032976,24.324047972186406,1
28.36666522728722,24.858223443905278,1
26.715619800436947,29.513574674110195,1
36.67609995482322,22.431831672366364,0
33.549606344613174,23.02330133113056,0
27.18479408676833,20.422034366885786,1
31.55015195120249,23.350654282425086,0
29.1932925889071,23.1465280523942,1
35.08381777281726,26.053035955548182,0
35.8675665271895,18.24082422970629,0
26.67871535010561,23.986252422802558,1
33.108776643066605,25.814455523642188,0
28.99320137570825,26.80585135876424,1
35.502186102996234,16.55578679715247,0
30.780035441423717,26.5889859100713,1
23.139189896743407,25.589426787005365,1
28.63682245593061,22.70406600172175,1
24.843356653200843,24.352165512592357,1
34.935183357970296,24.236399360699963,0
37.37328667265299,21.56545772673133,0
29.60304883538745,27.28305446785759,1
34.97923159601624,23.685015355157145,0
33.96737458702138,20.87461241377037,0
34.037597365149445,25.79824388980491,0
33.76310232436043,22.72077022969815,0
37.12027127673695,23.260129244023936,0
34.407495526386064,22.67883677676874,0
34.484678700252715,20.47425248500513,0
28.530419277680146,25.54100041483282,1
33.26598222721843,22.704576938895716,0
33.26970872698912,18.23169448133373,0
34.122267635731745,20.96002681649397,0
31.60059513857588,19.845671503895662,0
34.54197543802619,24.78233812709265,0
29.473059810300573,28.754703387623284,0
23.65663832005157,26.12982333230277,1
28.9063369154318,27.29520973322019,1
33.36190409150048,26.912967655598045,0
17.340295565915635,28.720682325736146,1
27.13329652003144,27.04150751577784,1
26.25239590602111,24.543474032968376,1
