RMSSD,SDNN,condition
27.84504018457777,24.810717849472415,1
23.51648484521981,22.641993868894563,1
34.85774821204058,25.412016753861934,0
36.72906609991,24.844753956811548,0
22.047652587435913,28.026171851930627,1
32.88622271351822,27.10157994115469,0
38.87311975542104,28.046631317593086,0
31.602689504482004,26.748021574413197,0
30.579485309945607,31.977383193779783,0
37.24405463072979,20.75515126577405,0
28.08666203768982,26.31322725571419,1
27.017466991154247,26.604115450796336,1
36.24396692581065,23.65023356123682,0
22.75056195666817,22.69884277786732,1
27.07577497141388,21.80386984306781,1
22.899049153664553,26.419789521850294,1
39.11167475664648,21.981400688333594,0
25.02566327695274,27.11222398786339,1
33.875148432478376,28.977092086539166,0
23.416596359610196,23.570480677985735,1
26.094964803032976,24.324047972186406,1
28.36666522728722,24.858223443905274,1
26.715619800436947,29.513574674110195,1
36.67609995482322,22.431831672366364,0
33.549606344613174,23.023301331130558,0
27.18479408676833,20.422034366885782,1
31.550151951202494,23.350654282425086,0
29.1932925889071,23.1465280523942,1
35.08381777281726,26.053035955548182,0
35.8675665271895,18.240824229706295,0
26.67871535010561,23.986252422802554,1
33.108776643066605,25.814455523642188,0
28.99320137570825,26.80585135876424,1
35.502186102996234,16.55578679715247,0
30.780035441423713,26.5889859100713,1
23.139189896743407,25.589426787005365,1
28.636822455930606,22.70406600172175,1
24.843356653200843,24.352165512592354,1
34.935183357970296,24.236399360699963,0
37.37328667265299,21.565457726731335,0
29.603048835387455,27.28305446785759,1
34.97923159601624,23.685015355157145,0
33.96737458702138,20.874612413770375,0
34.037597365149445,25.79824388980491,0
33.76310232436043,22.72077022969815,0
37.12027127673695,23.260129244023936,0
34.407495526386064,22.67883677676874,0
34.484678700252715,20.47425248500513,0
28.530419277680146,25.54100041483282,1
33.26598222721843,22.704576938895713,0
33.26970872698912,18.23169448133373,0
34.122267635731745,20.960026816493972,0
31.600595138575876,19.845671503895666,0
34.54197543802619,24.782338127092654,0
29.473059810300573,28.754703387623284,0
23.65663832005157,26.12982333230277,1
28.906336915431798,27.29520973322019,1
33.36190409150048,26.912967655598045,0
17.340295565915635,28.720682325736142,1
27.133296520031436,27.04150751577784,1
26.25239590602111,24.543474032968376,1
45.341169941099395,28.108678307560098,0
23.711485300710333,29.4497301778802,1
27.268095798107478,26.428759758526017,1
31.866083697928644,23.782554620222694,0
23.699221769230718,27.895405915195937,1
27.051612772210685,24.950278180607974,1
28.81045643939614,24.45335976282549,1
31.93007409830453,19.677528581217274,0
33.740793103496905,26.772345007981382,0
37.03821707175385,25.152464355128785,0
27.07250783970531,25.25222592724342,1
25.256542659123056,26.02194596377402,1
32.723679579092675,24.480496470502516,0
25.956537760876937,24.301093366644327,1
29.875370555907217,21.51629266656328,0
31.961927040651357,24.862270412809135,0
31.139940521789622,23.42442258121499,0
28.147130452385042,26.766665751377243,1
32.75162266895468,17.612029038081754,0
29.91712893366077,27.94152856922015,0
31.819166786705757,22.391144774170318,0
31.437465673434243,27.30892896889777,0
31.79208550910593,26.685284517033363,0
25.169529140982636,20.824104462447714,1
25.29093368549694,27.53748681090599,1
26.441420943799002,26.63647754322424,1
31.486644338250045,24.876388253093698,0
35.04857784190249,25.094397626885385,0
35.58850597652492,23.912699653392377,0
38.93055984890311,27.055633389651806,0
29.30884061741383,25.246980542097912,1
32.00672249203832,21.7949828576292,0
22.74547359192655,23.66652711614382,1
33.813595179209656,27.347727431778477,0
32.103556801704336,24.818725889220815,0
31.18675345563548,22.213442882437878,0
33.434277004308605,28.62306153557854,0
32.195739459587564,24.180635160204538,0
25.729358910479704,20.521410363810652,1
22.87635825384825,18.122726203820676,1
37.809067940111746,26.659256871054556,0
28.661743468316114,23.129937841401123,1
39.4531554308811,25.178223460113212,0
37.90925670124397,26.633184884152563,0
31.916594410365807,24.39356422584829,0
32.403124481109046,28.928863217717762,0
33.667453519874385,24.700577938393682,0
36.01805637329052,28.105797651185398,0
32.14660933695491,25.518850813375575,0
34.15644394998158,25.642924279118855,0
28.107026185152268,24.196894926051375,1
